bench,model,bench_item,loc
MBPP,CodeQwenQ8,mbpp_461_upper_ctr,10
MBPP,CodeQwenQ8,mbpp_478_remove_lowercase,10
MBPP,CodeQwenQ8,mbpp_589_perfect_squares,10
MBPP,CodeQwenQ8,mbpp_595_min_Swaps,10
MBPP,CodeQwenQ8,mbpp_598_armstrong_number,10
MBPP,CodeQwenQ8,mbpp_67_bell_number,10
MBPP,CodeQwenQ8,mbpp_74_is_samepatterns,10
MBPP,CodeQwenQ8,mbpp_764_number_ctr,10
MBPP,CodeQwenQ8,mbpp_776_count_vowels,10
MBPP,CodeQwenQ8,mbpp_780_find_combinations,10
MBPP,CodeQwenQ8,mbpp_96_divisor,10
MBPP,CodeQwen,mbpp_120_max_product_tuple,10
MBPP,CodeQwen,mbpp_18_remove_dirty_chars,10
MBPP,CodeQwen,mbpp_19_test_duplicate,10
MBPP,CodeQwen,mbpp_271_even_Power_Sum,10
MBPP,CodeQwen,mbpp_277_dict_filter,10
MBPP,CodeQwen,mbpp_278_count_first_elements,10
MBPP,CodeQwen,mbpp_281_all_unique,10
MBPP,CodeQwen,mbpp_308_large_product,10
MBPP,CodeQwen,mbpp_394_check_distinct,10
MBPP,CodeQwen,mbpp_399_bitwise_xor,10
MBPP,CodeQwen,mbpp_414_overlapping,10
MBPP,CodeQwen,mbpp_431_common_element,10
MBPP,CodeQwen,mbpp_478_remove_lowercase,10
MBPP,CodeQwen,mbpp_558_digit_distance_nums,10
MBPP,CodeQwen,mbpp_589_perfect_squares,10
MBPP,CodeQwen,mbpp_595_min_Swaps,10
MBPP,CodeQwen,mbpp_598_armstrong_number,10
MBPP,CodeQwen,mbpp_74_is_samepatterns,10
MBPP,CodeQwen,mbpp_776_count_vowels,10
MBPP,CodeQwen,mbpp_780_find_combinations,10
MBPP,CodeQwen,mbpp_90_len_log,10
MBPP,CodeQwen,mbpp_96_divisor,10
MBPP,DSCoderFP16,mbpp_100_next_smallest_palindrome,10
MBPP,DSCoderFP16,mbpp_160_find_solution,10
MBPP,DSCoderFP16,mbpp_164_are_equivalent,10
MBPP,DSCoderFP16,mbpp_165_count_char_position,10
MBPP,DSCoderFP16,mbpp_274_even_binomial_Coeff_Sum,10
MBPP,DSCoderFP16,mbpp_391_convert_list_dictionary,10
MBPP,DSCoderFP16,mbpp_409_min_product_tuple,10
MBPP,DSCoderFP16,mbpp_414_overlapping,10
MBPP,DSCoderFP16,mbpp_421_concatenate_tuple,10
MBPP,DSCoderFP16,mbpp_431_common_element,10
MBPP,DSCoderFP16,mbpp_437_remove_odd,10
MBPP,DSCoderFP16,mbpp_461_upper_ctr,10
MBPP,DSCoderFP16,mbpp_589_perfect_squares,10
MBPP,DSCoderFP16,mbpp_743_rotate_right,10
MBPP,DSCoderFP16,mbpp_802_count_rotation,10
MBPP,DSCoderFP16,mbpp_95_Find_Min_Length,10
MBPP,DSCoderQ2,mbpp_123_amicable_numbers_sum,10
MBPP,DSCoderQ2,mbpp_126_sum,10
MBPP,DSCoderQ2,mbpp_12_sort_matrix,10
MBPP,DSCoderQ2,mbpp_132_tup_string,10
MBPP,DSCoderQ2,mbpp_20_is_woodall,10
MBPP,DSCoderQ2,mbpp_224_count_Set_Bits,10
MBPP,DSCoderQ2,mbpp_283_validate,10
MBPP,DSCoderQ2,mbpp_291_count_no_of_ways,10
MBPP,DSCoderQ2,mbpp_394_check_distinct,10
MBPP,DSCoderQ2,mbpp_415_max_Product,10
MBPP,DSCoderQ2,mbpp_450_extract_string,10
MBPP,DSCoderQ2,mbpp_475_sort_counter,10
MBPP,DSCoderQ2,mbpp_567_issort_list,10
MBPP,DSCoderQ2,mbpp_578_interleave_lists,10
MBPP,DSCoderQ2,mbpp_579_find_dissimilar,10
MBPP,DSCoderQ2,mbpp_583_catalan_number,10
MBPP,DSCoderQ2,mbpp_598_armstrong_number,10
MBPP,DSCoderQ2,mbpp_627_find_First_Missing,10
MBPP,DSCoderQ2,mbpp_644_reverse_Array_Upto_K,10
MBPP,DSCoderQ2,mbpp_735_toggle_middle_bits,10
MBPP,DSCoderQ2,mbpp_755_second_smallest,10
MBPP,DSCoderQ2,mbpp_772_remove_length,10
MBPP,DSCoderQ2,mbpp_786_right_insertion,10
MBPP,DSCoderQ2,mbpp_804_is_product_even,10
MBPP,DSCoderQ2,mbpp_809_check_smaller,10
MBPP,DSCoderQ2,mbpp_99_decimal_to_binary,10
MBPP,DSCoderQ8,mbpp_11_remove_Occ,10
MBPP,DSCoderQ8,mbpp_281_all_unique,10
MBPP,DSCoderQ8,mbpp_414_overlapping,10
MBPP,DSCoderQ8,mbpp_417_group_tuples,10
MBPP,DSCoderQ8,mbpp_421_concatenate_tuple,10
MBPP,DSCoderQ8,mbpp_583_catalan_number,10
MBPP,DSCoderQ8,mbpp_584_find_adverbs,10
MBPP,DSCoderQ8,mbpp_593_removezero_ip,10
MBPP,DSCoderQ8,mbpp_644_reverse_Array_Upto_K,10
MBPP,DSCoderQ8,mbpp_750_add_tuple,10
MBPP,DSCoderQ8,mbpp_760_unique_Element,10
MBPP,DSCoderQ8,mbpp_780_find_combinations,10
MBPP,DSCoderQ8,mbpp_84_sequence,10
MBPP,DSCoder,mbpp_165_count_char_position,10
MBPP,DSCoder,mbpp_19_test_duplicate,10
MBPP,DSCoder,mbpp_281_all_unique,10
MBPP,DSCoder,mbpp_409_min_product_tuple,10
MBPP,DSCoder,mbpp_414_overlapping,10
MBPP,DSCoder,mbpp_417_group_tuples,10
MBPP,DSCoder,mbpp_421_concatenate_tuple,10
MBPP,DSCoder,mbpp_583_catalan_number,10
MBPP,DSCoder,mbpp_584_find_adverbs,10
MBPP,DSCoder,mbpp_593_removezero_ip,10
MBPP,DSCoder,mbpp_644_reverse_Array_Upto_K,10
MBPP,DSCoder,mbpp_72_dif_Square,10
MBPP,DSCoder,mbpp_750_add_tuple,10
MBPP,DSCoder,mbpp_760_unique_Element,10
MBPP,DSCoder,mbpp_772_remove_length,10
MBPP,DSCoder,mbpp_780_find_combinations,10
MBPP,DSCoder,mbpp_809_check_smaller,10
MBPP,DSCoder,mbpp_84_sequence,10
MBPP,StarCoderFP16,mbpp_106_add_lists,10
MBPP,StarCoderFP16,mbpp_132_tup_string,10
MBPP,StarCoderFP16,mbpp_165_count_char_position,10
MBPP,StarCoderFP16,mbpp_18_remove_dirty_chars,10
MBPP,StarCoderFP16,mbpp_19_test_duplicate,10
MBPP,StarCoderFP16,mbpp_280_sequential_search,10
MBPP,StarCoderFP16,mbpp_308_large_product,10
MBPP,StarCoderFP16,mbpp_394_check_distinct,10
MBPP,StarCoderFP16,mbpp_414_overlapping,10
MBPP,StarCoderFP16,mbpp_417_group_tuples,10
MBPP,StarCoderFP16,mbpp_431_common_element,10
MBPP,StarCoderFP16,mbpp_446_count_Occurrence,10
MBPP,StarCoderFP16,mbpp_586_split_Arr,10
MBPP,StarCoderFP16,mbpp_589_perfect_squares,10
MBPP,StarCoderFP16,mbpp_720_add_dict_to_tuple,10
MBPP,StarCoderFP16,mbpp_765_is_polite,10
MBPP,StarCoderFP16,mbpp_793_last,10
MBPP,StarCoderFP16,mbpp_809_check_smaller,10
MBPP,StarCoderQ2,mbpp_106_add_lists,10
MBPP,StarCoderQ2,mbpp_18_remove_dirty_chars,10
MBPP,StarCoderQ2,mbpp_19_test_duplicate,10
MBPP,StarCoderQ2,mbpp_227_min_of_three,10
MBPP,StarCoderQ2,mbpp_281_all_unique,10
MBPP,StarCoderQ2,mbpp_290_max_length,10
MBPP,StarCoderQ2,mbpp_391_convert_list_dictionary,10
MBPP,StarCoderQ2,mbpp_401_add_nested_tuples,10
MBPP,StarCoderQ2,mbpp_409_min_product_tuple,10
MBPP,StarCoderQ2,mbpp_431_common_element,10
MBPP,StarCoderQ2,mbpp_437_remove_odd,10
MBPP,StarCoderQ2,mbpp_446_count_Occurrence,10
MBPP,StarCoderQ2,mbpp_450_extract_string,10
MBPP,StarCoderQ2,mbpp_462_combinations_list,10
MBPP,StarCoderQ2,mbpp_472_check_Consecutive,10
MBPP,StarCoderQ2,mbpp_562_Find_Max_Length,10
MBPP,StarCoderQ2,mbpp_567_issort_list,10
MBPP,StarCoderQ2,mbpp_583_catalan_number,10
MBPP,StarCoderQ2,mbpp_611_max_of_nth,10
MBPP,StarCoderQ2,mbpp_635_heap_sort,10
MBPP,StarCoderQ2,mbpp_722_filter_data,10
MBPP,StarCoderQ2,mbpp_725_extract_quotation,10
MBPP,StarCoderQ2,mbpp_72_dif_Square,10
MBPP,StarCoderQ2,mbpp_759_is_decimal,10
MBPP,StarCoderQ2,mbpp_760_unique_Element,10
MBPP,StarCoderQ2,mbpp_793_last,10
MBPP,StarCoderQ2,mbpp_802_count_rotation,10
MBPP,StarCoderQ2,mbpp_95_Find_Min_Length,10
MBPP,StarCoderQ8,mbpp_103_eulerian_num,10
MBPP,StarCoderQ8,mbpp_113_check_integer,10
MBPP,StarCoderQ8,mbpp_160_find_solution,10
MBPP,StarCoderQ8,mbpp_290_max_length,10
MBPP,StarCoderQ8,mbpp_308_large_product,10
MBPP,StarCoderQ8,mbpp_414_overlapping,10
MBPP,StarCoderQ8,mbpp_431_common_element,10
MBPP,StarCoderQ8,mbpp_562_Find_Max_Length,10
MBPP,StarCoderQ8,mbpp_567_issort_list,10
MBPP,StarCoderQ8,mbpp_584_find_adverbs,10
MBPP,StarCoderQ8,mbpp_720_add_dict_to_tuple,10
MBPP,StarCoderQ8,mbpp_72_dif_Square,10
MBPP,StarCoderQ8,mbpp_763_find_min_diff,10
MBPP,StarCoderQ8,mbpp_772_remove_length,10
MBPP,StarCoderQ8,mbpp_776_count_vowels,10
MBPP,StarCoderQ8,mbpp_793_last,10
MBPP,StarCoderQ8,mbpp_809_check_smaller,10
MBPP,StarCoderQ8,mbpp_95_Find_Min_Length,10
MBPP,StarCoder,mbpp_103_eulerian_num,10
MBPP,StarCoder,mbpp_106_add_lists,10
MBPP,StarCoder,mbpp_138_is_Sum_Of_Powers_Of_Two,10
MBPP,StarCoder,mbpp_160_find_solution,10
MBPP,StarCoder,mbpp_308_large_product,10
MBPP,StarCoder,mbpp_414_overlapping,10
MBPP,StarCoder,mbpp_431_common_element,10
MBPP,StarCoder,mbpp_440_find_adverb_position,10
MBPP,StarCoder,mbpp_450_extract_string,10
MBPP,StarCoder,mbpp_472_check_Consecutive,10
MBPP,StarCoder,mbpp_562_Find_Max_Length,10
MBPP,StarCoder,mbpp_567_issort_list,10
MBPP,StarCoder,mbpp_584_find_adverbs,10
MBPP,StarCoder,mbpp_720_add_dict_to_tuple,10
MBPP,StarCoder,mbpp_72_dif_Square,10
MBPP,StarCoder,mbpp_759_is_decimal,10
MBPP,StarCoder,mbpp_763_find_min_diff,10
MBPP,StarCoder,mbpp_772_remove_length,10
MBPP,StarCoder,mbpp_793_last,10
MBPP,StarCoder,mbpp_809_check_smaller,10
MBPP,StarCoder,mbpp_89_closest_num,10
MBPP,StarCoder,mbpp_95_Find_Min_Length,10
MBPP,CodeGemmaFP16,mbpp_105_count,9
MBPP,CodeGemmaFP16,mbpp_126_sum,9
MBPP,CodeGemmaFP16,mbpp_128_long_words,9
MBPP,CodeGemmaFP16,mbpp_133_sum_negativenum,9
MBPP,CodeGemmaFP16,mbpp_142_count_samepair,9
MBPP,CodeGemmaFP16,mbpp_168_frequency,9
MBPP,CodeGemmaFP16,mbpp_172_count_occurance,9
MBPP,CodeGemmaFP16,mbpp_222_check_type,9
MBPP,CodeGemmaFP16,mbpp_223_is_majority,9
MBPP,CodeGemmaFP16,mbpp_226_odd_values_string,9
MBPP,CodeGemmaFP16,mbpp_227_min_of_three,9
MBPP,CodeGemmaFP16,mbpp_228_all_Bits_Set_In_The_Given_Range,9
MBPP,CodeGemmaFP16,mbpp_250_count_X,9
MBPP,CodeGemmaFP16,mbpp_253_count_integer,9
MBPP,CodeGemmaFP16,mbpp_270_sum_even_and_even_index,9
MBPP,CodeGemmaFP16,mbpp_271_even_Power_Sum,9
MBPP,CodeGemmaFP16,mbpp_273_substract_elements,9
MBPP,CodeGemmaFP16,mbpp_277_dict_filter,9
MBPP,CodeGemmaFP16,mbpp_278_count_first_elements,9
MBPP,CodeGemmaFP16,mbpp_279_is_num_decagonal,9
MBPP,CodeGemmaFP16,mbpp_294_max_val,9
MBPP,CodeGemmaFP16,mbpp_305_start_withp,9
MBPP,CodeGemmaFP16,mbpp_410_min_val,9
MBPP,CodeGemmaFP16,mbpp_412_remove_odd,9
MBPP,CodeGemmaFP16,mbpp_413_extract_nth_element,9
MBPP,CodeGemmaFP16,mbpp_425_count_element_in_list,9
MBPP,CodeGemmaFP16,mbpp_426_filter_oddnumbers,9
MBPP,CodeGemmaFP16,mbpp_436_neg_nos,9
MBPP,CodeGemmaFP16,mbpp_437_remove_odd,9
MBPP,CodeGemmaFP16,mbpp_442_positive_count,9
MBPP,CodeGemmaFP16,mbpp_443_largest_neg,9
MBPP,CodeGemmaFP16,mbpp_452_loss_amount,9
MBPP,CodeGemmaFP16,mbpp_453_sumofFactors,9
MBPP,CodeGemmaFP16,mbpp_465_drop_empty,9
MBPP,CodeGemmaFP16,mbpp_554_Split,9
MBPP,CodeGemmaFP16,mbpp_559_max_sub_array_sum,9
MBPP,CodeGemmaFP16,mbpp_56_checks,9
MBPP,CodeGemmaFP16,mbpp_572_two_unique_nums,9
MBPP,CodeGemmaFP16,mbpp_573_unique_product,9
MBPP,CodeGemmaFP16,mbpp_580_extract_even,9
MBPP,CodeGemmaFP16,mbpp_599_sum_average,9
MBPP,CodeGemmaFP16,mbpp_633_pair_xor_Sum,9
MBPP,CodeGemmaFP16,mbpp_637_noprofit_noloss,9
MBPP,CodeGemmaFP16,mbpp_639_sample_nam,9
MBPP,CodeGemmaFP16,mbpp_641_is_nonagonal,9
MBPP,CodeGemmaFP16,mbpp_64_subject_marks,9
MBPP,CodeGemmaFP16,mbpp_66_pos_count,9
MBPP,CodeGemmaFP16,mbpp_722_filter_data,9
MBPP,CodeGemmaFP16,mbpp_736_left_insertion,9
MBPP,CodeGemmaFP16,mbpp_737_check_str,9
MBPP,CodeGemmaFP16,mbpp_752_jacobsthal_num,9
MBPP,CodeGemmaFP16,mbpp_754_extract_index_list,9
MBPP,CodeGemmaFP16,mbpp_770_odd_num_sum,9
MBPP,CodeGemmaFP16,mbpp_781_count_divisors,9
MBPP,CodeGemmaFP16,mbpp_797_sum_in_range,9
MBPP,CodeGemmaFP16,mbpp_808_check_K,9
MBPP,CodeGemmaFP16,mbpp_83_get_Char,9
MBPP,CodeGemmaFP16,mbpp_90_len_log,9
MBPP,CodeGemmaFP16,mbpp_99_decimal_to_binary,9
MBPP,CodeGemmaQ2,mbpp_411_snake_to_camel,9
MBPP,CodeGemmaQ2,mbpp_741_all_Characters_Same,9
MBPP,CodeGemmaQ2,mbpp_790_even_position,9
MBPP,CodeGemmaQ8,mbpp_105_count,9
MBPP,CodeGemmaQ8,mbpp_126_sum,9
MBPP,CodeGemmaQ8,mbpp_128_long_words,9
MBPP,CodeGemmaQ8,mbpp_133_sum_negativenum,9
MBPP,CodeGemmaQ8,mbpp_138_is_Sum_Of_Powers_Of_Two,9
MBPP,CodeGemmaQ8,mbpp_142_count_samepair,9
MBPP,CodeGemmaQ8,mbpp_168_frequency,9
MBPP,CodeGemmaQ8,mbpp_222_check_type,9
MBPP,CodeGemmaQ8,mbpp_238_number_of_substrings,9
MBPP,CodeGemmaQ8,mbpp_250_count_X,9
MBPP,CodeGemmaQ8,mbpp_267_square_Sum,9
MBPP,CodeGemmaQ8,mbpp_270_sum_even_and_even_index,9
MBPP,CodeGemmaQ8,mbpp_274_even_binomial_Coeff_Sum,9
MBPP,CodeGemmaQ8,mbpp_277_dict_filter,9
MBPP,CodeGemmaQ8,mbpp_290_max_length,9
MBPP,CodeGemmaQ8,mbpp_291_count_no_of_ways,9
MBPP,CodeGemmaQ8,mbpp_294_max_val,9
MBPP,CodeGemmaQ8,mbpp_295_sum_div,9
MBPP,CodeGemmaQ8,mbpp_305_start_withp,9
MBPP,CodeGemmaQ8,mbpp_406_find_Parity,9
MBPP,CodeGemmaQ8,mbpp_410_min_val,9
MBPP,CodeGemmaQ8,mbpp_412_remove_odd,9
MBPP,CodeGemmaQ8,mbpp_426_filter_oddnumbers,9
MBPP,CodeGemmaQ8,mbpp_434_text_match_one,9
MBPP,CodeGemmaQ8,mbpp_437_remove_odd,9
MBPP,CodeGemmaQ8,mbpp_442_positive_count,9
MBPP,CodeGemmaQ8,mbpp_444_trim_tuple,9
MBPP,CodeGemmaQ8,mbpp_450_extract_string,9
MBPP,CodeGemmaQ8,mbpp_451_remove_whitespaces,9
MBPP,CodeGemmaQ8,mbpp_457_Find_Min,9
MBPP,CodeGemmaQ8,mbpp_459_remove_uppercase,9
MBPP,CodeGemmaQ8,mbpp_461_upper_ctr,9
MBPP,CodeGemmaQ8,mbpp_464_check_value,9
MBPP,CodeGemmaQ8,mbpp_465_drop_empty,9
MBPP,CodeGemmaQ8,mbpp_478_remove_lowercase,9
MBPP,CodeGemmaQ8,mbpp_554_Split,9
MBPP,CodeGemmaQ8,mbpp_555_difference,9
MBPP,CodeGemmaQ8,mbpp_562_Find_Max_Length,9
MBPP,CodeGemmaQ8,mbpp_578_interleave_lists,9
MBPP,CodeGemmaQ8,mbpp_579_find_dissimilar,9
MBPP,CodeGemmaQ8,mbpp_595_min_Swaps,9
MBPP,CodeGemmaQ8,mbpp_600_is_Even,9
MBPP,CodeGemmaQ8,mbpp_610_remove_kth_element,9
MBPP,CodeGemmaQ8,mbpp_611_max_of_nth,9
MBPP,CodeGemmaQ8,mbpp_625_swap_List,9
MBPP,CodeGemmaQ8,mbpp_629_Split,9
MBPP,CodeGemmaQ8,mbpp_62_smallest_num,9
MBPP,CodeGemmaQ8,mbpp_633_pair_xor_Sum,9
MBPP,CodeGemmaQ8,mbpp_637_noprofit_noloss,9
MBPP,CodeGemmaQ8,mbpp_640_remove_parenthesis,9
MBPP,CodeGemmaQ8,mbpp_66_pos_count,9
MBPP,CodeGemmaQ8,mbpp_722_filter_data,9
MBPP,CodeGemmaQ8,mbpp_723_count_same_pair,9
MBPP,CodeGemmaQ8,mbpp_735_toggle_middle_bits,9
MBPP,CodeGemmaQ8,mbpp_741_all_Characters_Same,9
MBPP,CodeGemmaQ8,mbpp_754_extract_index_list,9
MBPP,CodeGemmaQ8,mbpp_759_is_decimal,9
MBPP,CodeGemmaQ8,mbpp_764_number_ctr,9
MBPP,CodeGemmaQ8,mbpp_781_count_divisors,9
MBPP,CodeGemmaQ8,mbpp_797_sum_in_range,9
MBPP,CodeGemmaQ8,mbpp_800_remove_all_spaces,9
MBPP,CodeGemmaQ8,mbpp_801_test_three_equal,9
MBPP,CodeGemmaQ8,mbpp_802_count_rotation,9
MBPP,CodeGemmaQ8,mbpp_95_Find_Min_Length,9
MBPP,CodeGemmaQ8,mbpp_96_divisor,9
MBPP,CodeGemma,mbpp_103_eulerian_num,9
MBPP,CodeGemma,mbpp_105_count,9
MBPP,CodeGemma,mbpp_126_sum,9
MBPP,CodeGemma,mbpp_128_long_words,9
MBPP,CodeGemma,mbpp_133_sum_negativenum,9
MBPP,CodeGemma,mbpp_142_count_samepair,9
MBPP,CodeGemma,mbpp_168_frequency,9
MBPP,CodeGemma,mbpp_222_check_type,9
MBPP,CodeGemma,mbpp_223_is_majority,9
MBPP,CodeGemma,mbpp_226_odd_values_string,9
MBPP,CodeGemma,mbpp_250_count_X,9
MBPP,CodeGemma,mbpp_261_division_elements,9
MBPP,CodeGemma,mbpp_268_find_star_num,9
MBPP,CodeGemma,mbpp_270_sum_even_and_even_index,9
MBPP,CodeGemma,mbpp_274_even_binomial_Coeff_Sum,9
MBPP,CodeGemma,mbpp_277_dict_filter,9
MBPP,CodeGemma,mbpp_290_max_length,9
MBPP,CodeGemma,mbpp_291_count_no_of_ways,9
MBPP,CodeGemma,mbpp_294_max_val,9
MBPP,CodeGemma,mbpp_295_sum_div,9
MBPP,CodeGemma,mbpp_304_find_Element,9
MBPP,CodeGemma,mbpp_305_start_withp,9
MBPP,CodeGemma,mbpp_306_max_sum_increasing_subseq,9
MBPP,CodeGemma,mbpp_410_min_val,9
MBPP,CodeGemma,mbpp_412_remove_odd,9
MBPP,CodeGemma,mbpp_417_group_tuples,9
MBPP,CodeGemma,mbpp_425_count_element_in_list,9
MBPP,CodeGemma,mbpp_426_filter_oddnumbers,9
MBPP,CodeGemma,mbpp_437_remove_odd,9
MBPP,CodeGemma,mbpp_442_positive_count,9
MBPP,CodeGemma,mbpp_443_largest_neg,9
MBPP,CodeGemma,mbpp_451_remove_whitespaces,9
MBPP,CodeGemma,mbpp_453_sumofFactors,9
MBPP,CodeGemma,mbpp_457_Find_Min,9
MBPP,CodeGemma,mbpp_461_upper_ctr,9
MBPP,CodeGemma,mbpp_464_check_value,9
MBPP,CodeGemma,mbpp_465_drop_empty,9
MBPP,CodeGemma,mbpp_554_Split,9
MBPP,CodeGemma,mbpp_555_difference,9
MBPP,CodeGemma,mbpp_562_Find_Max_Length,9
MBPP,CodeGemma,mbpp_580_extract_even,9
MBPP,CodeGemma,mbpp_591_swap_List,9
MBPP,CodeGemma,mbpp_600_is_Even,9
MBPP,CodeGemma,mbpp_611_max_of_nth,9
MBPP,CodeGemma,mbpp_612_merge,9
MBPP,CodeGemma,mbpp_614_cummulative_sum,9
MBPP,CodeGemma,mbpp_629_Split,9
MBPP,CodeGemma,mbpp_62_smallest_num,9
MBPP,CodeGemma,mbpp_633_pair_xor_Sum,9
MBPP,CodeGemma,mbpp_637_noprofit_noloss,9
MBPP,CodeGemma,mbpp_640_remove_parenthesis,9
MBPP,CodeGemma,mbpp_644_reverse_Array_Upto_K,9
MBPP,CodeGemma,mbpp_66_pos_count,9
MBPP,CodeGemma,mbpp_70_get_equal,9
MBPP,CodeGemma,mbpp_722_filter_data,9
MBPP,CodeGemma,mbpp_723_count_same_pair,9
MBPP,CodeGemma,mbpp_743_rotate_right,9
MBPP,CodeGemma,mbpp_756_text_match_zero_one,9
MBPP,CodeGemma,mbpp_765_is_polite,9
MBPP,CodeGemma,mbpp_781_count_divisors,9
MBPP,CodeGemma,mbpp_797_sum_in_range,9
MBPP,CodeGemma,mbpp_800_remove_all_spaces,9
MBPP,CodeGemma,mbpp_801_test_three_equal,9
MBPP,CodeGemma,mbpp_802_count_rotation,9
MBPP,CodeGemma,mbpp_809_check_smaller,9
MBPP,CodeGemma,mbpp_83_get_Char,9
MBPP,CodeGemma,mbpp_95_Find_Min_Length,9
MBPP,CodeGemma,mbpp_96_divisor,9
MBPP,CodeLlamaQ2,mbpp_105_count,9
MBPP,CodeLlamaQ2,mbpp_125_find_length,9
MBPP,CodeLlamaQ2,mbpp_126_sum,9
MBPP,CodeLlamaQ2,mbpp_128_long_words,9
MBPP,CodeLlamaQ2,mbpp_133_sum_negativenum,9
MBPP,CodeLlamaQ2,mbpp_142_count_samepair,9
MBPP,CodeLlamaQ2,mbpp_143_find_lists,9
MBPP,CodeLlamaQ2,mbpp_168_frequency,9
MBPP,CodeLlamaQ2,mbpp_172_count_occurance,9
MBPP,CodeLlamaQ2,mbpp_222_check_type,9
MBPP,CodeLlamaQ2,mbpp_226_odd_values_string,9
MBPP,CodeLlamaQ2,mbpp_244_next_Perfect_Square,9
MBPP,CodeLlamaQ2,mbpp_250_count_X,9
MBPP,CodeLlamaQ2,mbpp_253_count_integer,9
MBPP,CodeLlamaQ2,mbpp_259_maximize_elements,9
MBPP,CodeLlamaQ2,mbpp_268_find_star_num,9
MBPP,CodeLlamaQ2,mbpp_270_sum_even_and_even_index,9
MBPP,CodeLlamaQ2,mbpp_274_even_binomial_Coeff_Sum,9
MBPP,CodeLlamaQ2,mbpp_277_dict_filter,9
MBPP,CodeLlamaQ2,mbpp_290_max_length,9
MBPP,CodeLlamaQ2,mbpp_294_max_val,9
MBPP,CodeLlamaQ2,mbpp_295_sum_div,9
MBPP,CodeLlamaQ2,mbpp_299_max_aggregate,9
MBPP,CodeLlamaQ2,mbpp_305_start_withp,9
MBPP,CodeLlamaQ2,mbpp_389_find_lucas,9
MBPP,CodeLlamaQ2,mbpp_393_max_length_list,9
MBPP,CodeLlamaQ2,mbpp_410_min_val,9
MBPP,CodeLlamaQ2,mbpp_412_remove_odd,9
MBPP,CodeLlamaQ2,mbpp_417_group_tuples,9
MBPP,CodeLlamaQ2,mbpp_418_Find_Max,9
MBPP,CodeLlamaQ2,mbpp_425_count_element_in_list,9
MBPP,CodeLlamaQ2,mbpp_426_filter_oddnumbers,9
MBPP,CodeLlamaQ2,mbpp_436_neg_nos,9
MBPP,CodeLlamaQ2,mbpp_437_remove_odd,9
MBPP,CodeLlamaQ2,mbpp_442_positive_count,9
MBPP,CodeLlamaQ2,mbpp_443_largest_neg,9
MBPP,CodeLlamaQ2,mbpp_451_remove_whitespaces,9
MBPP,CodeLlamaQ2,mbpp_455_check_monthnumb_number,9
MBPP,CodeLlamaQ2,mbpp_459_remove_uppercase,9
MBPP,CodeLlamaQ2,mbpp_461_upper_ctr,9
MBPP,CodeLlamaQ2,mbpp_462_combinations_list,9
MBPP,CodeLlamaQ2,mbpp_464_check_value,9
MBPP,CodeLlamaQ2,mbpp_465_drop_empty,9
MBPP,CodeLlamaQ2,mbpp_478_remove_lowercase,9
MBPP,CodeLlamaQ2,mbpp_554_Split,9
MBPP,CodeLlamaQ2,mbpp_562_Find_Max_Length,9
MBPP,CodeLlamaQ2,mbpp_56_checks,9
MBPP,CodeLlamaQ2,mbpp_579_find_dissimilar,9
MBPP,CodeLlamaQ2,mbpp_589_perfect_squares,9
MBPP,CodeLlamaQ2,mbpp_610_remove_kth_element,9
MBPP,CodeLlamaQ2,mbpp_611_max_of_nth,9
MBPP,CodeLlamaQ2,mbpp_612_merge,9
MBPP,CodeLlamaQ2,mbpp_622_get_median,9
MBPP,CodeLlamaQ2,mbpp_629_Split,9
MBPP,CodeLlamaQ2,mbpp_62_smallest_num,9
MBPP,CodeLlamaQ2,mbpp_630_get_coordinates,9
MBPP,CodeLlamaQ2,mbpp_633_pair_xor_Sum,9
MBPP,CodeLlamaQ2,mbpp_639_sample_nam,9
MBPP,CodeLlamaQ2,mbpp_641_is_nonagonal,9
MBPP,CodeLlamaQ2,mbpp_66_pos_count,9
MBPP,CodeLlamaQ2,mbpp_69_is_sublist,9
MBPP,CodeLlamaQ2,mbpp_722_filter_data,9
MBPP,CodeLlamaQ2,mbpp_723_count_same_pair,9
MBPP,CodeLlamaQ2,mbpp_730_consecutive_duplicates,9
MBPP,CodeLlamaQ2,mbpp_737_check_str,9
MBPP,CodeLlamaQ2,mbpp_754_extract_index_list,9
MBPP,CodeLlamaQ2,mbpp_75_find_tuples,9
MBPP,CodeLlamaQ2,mbpp_762_check_monthnumber_number,9
MBPP,CodeLlamaQ2,mbpp_764_number_ctr,9
MBPP,CodeLlamaQ2,mbpp_770_odd_num_sum,9
MBPP,CodeLlamaQ2,mbpp_776_count_vowels,9
MBPP,CodeLlamaQ2,mbpp_777_find_sum,9
MBPP,CodeLlamaQ2,mbpp_77_is_Diff,9
MBPP,CodeLlamaQ2,mbpp_781_count_divisors,9
MBPP,CodeLlamaQ2,mbpp_791_remove_nested,9
MBPP,CodeLlamaQ2,mbpp_90_len_log,9
MBPP,CodeLlamaQ2,mbpp_94_index_minimum,9
MBPP,CodeLlamaQ2,mbpp_95_Find_Min_Length,9
MBPP,CodeLlamaQ2,mbpp_96_divisor,9
MBPP,CodeLlamaQ8,mbpp_105_count,9
MBPP,CodeLlamaQ8,mbpp_125_find_length,9
MBPP,CodeLlamaQ8,mbpp_126_sum,9
MBPP,CodeLlamaQ8,mbpp_128_long_words,9
